log2(PTR):genome_id/sample_id,SRR13739537_pass_1,SRR13739537_pass_2,SRR13739541_pass_1,SRR13739541_pass_2,SRR13739552_pass_1,SRR13739552_pass_2,SRR13739553_pass_1,SRR13739553_pass_2,SRR13739560_pass_1,SRR13739560_pass_2,SRR13739561_pass_1,SRR13739561_pass_2,SRR13739579_pass_1,SRR13739579_pass_2,SRR13739592_pass_1,SRR13739592_pass_2,SRR13739625_pass_1,SRR13739625_pass_2,SRR13739678_pass_1,SRR13739678_pass_2,SRR13739690_pass_1,SRR13739690_pass_2,SRR13739696_pass_1,SRR13739696_pass_2,SRR13739797_pass_1,SRR13739797_pass_2,SRR13739859_pass_1,SRR13739859_pass_2,SRR13739892_pass_1,SRR13739892_pass_2,SRR13739894_pass_1,SRR13739894_pass_2,SRR13739931_pass_1,SRR13739931_pass_2,SRR13739959_pass_1,SRR13739959_pass_2,SRR13739960_pass_1,SRR13739960_pass_2,SRR13739963_pass_1,SRR13739963_pass_2,SRR13739967_pass_1,SRR13739967_pass_2,SRR13739994_pass_1,SRR13739994_pass_2,SRR13740001_pass_1,SRR13740001_pass_2,SRR13740090_pass_1,SRR13740090_pass_2,SRR13740144_pass_1,SRR13740144_pass_2,SRR13740163_pass_1,SRR13740163_pass_2,SRR13740217_pass_1,SRR13740217_pass_2,SRR13740234_pass_1,SRR13740234_pass_2,SRR13740270_pass_1,SRR13740270_pass_2,SRR13740276_pass_1,SRR13740276_pass_2,SRR13740290_pass_1,SRR13740290_pass_2,SRR13740350_pass_1,SRR13740350_pass_2,SRR13740381_pass_1,SRR13740381_pass_2,SRR13740385_pass_1,SRR13740385_pass_2,SRR13740407_pass_1,SRR13740407_pass_2,SRR13740411_pass_1,SRR13740411_pass_2,SRR13740419_pass_1,SRR13740419_pass_2,SRR13740424_pass_1,SRR13740424_pass_2,SRR13740446_pass_1,SRR13740446_pass_2,SRR13740467_pass_1,SRR13740467_pass_2,SRR13740468_pass_1,SRR13740468_pass_2,SRR13740478_pass_1,SRR13740478_pass_2
445973.7,,,0.24202358251327488,0.23803742583252643,0.3499533245787563,0.3501234197156024,0.5621867630424549,0.5726140166003372,,,0.2781705926896782,0.35383468941911933,,,0.3066186820909612,0.29134821890746615,,,,,,,,,0.41435057011130816,0.4040000382833122,,,,,,,0.5171712098101807,0.5192797844899413,,,0.3561522456022467,0.3559642304010299,0.396803523819568,0.3746283659860443,,,,,,,0.5376822404664581,0.5499183534097282,0.35076068137941846,0.3657874191152432,0.39305371911836257,0.3865661835720307,0.3395130989710304,0.3532612697968204,,,0.32592325638159925,0.30685836440004993,,,,,0.5022309874349398,0.49914847742894636,,,0.5874500775491712,0.6054220512583943,,,,,,,,,0.41784785227435084,0.39874210086010864,0.4877419487717849,0.49716944011495096,0.39815141559976314,0.4097647167841714,,
445974.6,,,,,,,0.5730269990272419,0.5851158474492786,,,,,0.1571472782910849,0.1674733234393074,,,,,,,,,0.4014127730183702,0.41171680219190443,0.3392568942693335,0.3597440141748563,,,,,,,,,,,0.5447592879086572,0.5449653342117712,0.3890301302838629,0.37408512795890764,,,0.6160280730410163,0.6170347189598597,,,0.4566651332810879,0.4520262115170659,,,,,0.3152687827438695,0.30838550193711417,,,,,,,,,,,,,,,,,0.2845865034293661,0.2846228409306592,,,,,0.3919085896581854,0.40605909155347436,,,,,,
450749.3,,,,,,,,,,,,,,,,,,,,,,,,,0.4578821522733533,0.47073956628376956,,,,,,,,,,,,,,,,,0.6228267497360704,0.9058302328722226,,,0.8614713229924774,1.2057539866068159,,,,,0.6605152796819265,0.9938777656947451,,,,,,,,,,,,,,,,,0.5848713041019226,0.5689689875721048,1.2580012133821512,1.2468071206125972,,,,,,,,,,
469610.4,,,,,,,2.4620457202641353,2.4928964112786507,,,0.37364231943024834,0.39502663693666545,,,,,,,,,,,,,2.316960058140042,2.329742956872677,,,,,,,,,,,2.322801342797401,2.3272337801304244,0.35304068970612856,0.3537113800226044,0.18401908951299328,0.17177436088151632,,,,,,,0.14367416394894003,0.15272234026112258,,,,,,,,,,,0.16789724853713808,0.16589913270170986,,,2.524392400624722,2.549235235696271,,,,,,,,,1.6082662655685338,1.5913170085412203,,,0.20706312037615499,0.2104927903913268,1.477403791704006,1.5168411903731611,,
471875.6,,,0.7049512511892406,0.7109968465075305,,,0.8021736817070363,0.7933362425075224,,,,,,,,,,,0.8178337528684111,0.8112340246258903,,,,,,,,,,,,,0.7894785345623687,0.776843483050616,,,0.831826066049421,0.836636186959498,,,,,,,,,,,,,,,,,,,0.7517733902906977,0.7597144783631751,,,0.6283096926534075,0.6678529274843688,0.6880794400601168,0.6805360981663152,,,,,,,,,,,,,,,,,,,,
515620.4,,,,,0.8152025575919325,0.8199080543127564,,,0.9810688048613209,0.9858365852732628,,,,,,,0.8340806723688732,0.8236162759159595,,,,,,,0.9706601365949286,0.9758551575186687,,,,,0.93086743414049,0.9372610083845248,0.8550614914087592,0.8717431935922016,0.8953500356144184,0.8824979308955836,,,,,0.9625816883805259,0.9664356545296694,,,,,,,,,0.7875257135333517,0.7406542022693092,,,,,,,,,0.8420425642272602,0.8320073747161204,0.7852249305805271,0.7904547365370987,0.9546604790672552,0.9631837606703815,,,0.9197995256582024,0.940892949536016,,,,,,,,,,,0.8862932321468796,0.8927663966033176,,
536231.5,,,,,0.5047949984275377,0.49788726966305247,,,,,,,,,0.5084729280253635,0.5097005199661335,0.5962393914250271,0.5990315087142443,0.5559575724175716,0.5425418812739631,,,,,0.7316608058165769,0.7447266099646135,,,,,,,,,0.6901908412196794,0.7005161672356597,0.6087332928418164,0.6083532837066463,,,,,,,,,,,,,0.56482249773754,0.5586224518076562,,,,,0.7928182689253411,0.7832308022329868,,,0.5596756218362754,0.5920206869385979,0.6719915854433098,0.6659792259192946,0.613435963504265,0.618894648406021,,,,,,,,,0.4872067047817043,0.4853471869981138,,,,,,,,
537011.5,,,,,,,,,1.1694119883680227,1.1646762349447592,,,,,,,,,,,,,,,,,,,1.425250389300738,1.4234322533626351,0.9851005203730273,0.9933356833155398,1.323513801460561,1.3275927729441352,,,,,,,1.1239291672772824,1.1151056086615572,,,,,,,,,,,,,,,,,,,,,,,,,1.460956391745584,1.4624268695861395,,,,,,,,,,,1.339958662726742,1.3421013498077365,,,,
562.7382,1.0387456977213894,1.0370638337301126,,,,,,,,,,,,,,,,,,,,,,,0.9119456406324598,0.9052472265318245,,,,,,,,,,,,,,,,,,,0.4699418570880761,0.43656380017094654,0.7883795666701645,0.7936199142485768,,,,,0.6930818581537014,0.7447431780692243,,,,,0.5598470026239654,0.5221183204095483,,,,,,,,,,,,,1.0150270979233138,1.0129264688549096,,,,,0.6470584202001459,0.6578115639806866,,,,
658089.3,,,0.8083846623855454,0.8079207314536317,0.5743595073999443,0.5754408827325813,0.8178038132582027,0.8331630459311293,,,0.4356672757268629,0.3582062174872789,,,0.7454301615794279,0.7395219343322003,0.777610437592244,0.7729269831515304,0.9147029159279876,0.9105654758403702,,,,,,,0.6517571942291446,0.6371547850578396,0.6563458894059616,0.6507324024692224,0.7412528504669741,0.7580493824761609,0.6140294985565926,0.599636180825446,0.7467812793612815,0.7465618559715063,0.8125385420198228,0.8193439685178594,0.1802232207307467,,0.7031778077773297,0.7123167621554033,,,,,,,,,0.5869248106546208,0.5878558765154643,,,,,0.6912920710054901,0.7001751900693106,,,0.8245213633096365,0.8320652574391333,0.6914966309224319,0.691234636469966,0.8803803553472412,0.881426872951289,0.8688117255585367,0.8658820212160561,0.6827475761781135,0.6808763329779586,,,,,0.9044822482510495,0.9051223604491203,,,,,0.828908022793133,0.8234128502926393,,
742821.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8322716558355865,0.819333722877126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7267942561494881,0.7268147759361916,,,,,,,0.8890749148496954,0.874729394855614,,,,,,,,,0.8946943380979969,0.8980214103951354,,,,,,
997894.4,,,,,,,0.7165324758797977,0.7207925903183994,,,,,,,,,,,,,1.9586737884687437,1.9744176041283021,,,,,,,,,,,,,,,0.6938638883032688,0.6697913863041204,,,,,,,,,2.2451861098224204,2.2602980620099324,0.5451585761570824,0.5226133811449714,,,,,,,,,0.36374072730108264,0.3779829480532973,,,,,,,,,,,,,,,,,2.1098621898740797,2.122154227293445,,,,,,
999413.4,,,,,,,,,,,,,,,,,,,,,0.773277205102104,0.7801419555277516,,,0.6142843622002092,0.5883769448247911,,,,,,,,,,,,,,,,,,,,,0.7368531138841261,0.7403932413516737,0.5718735955755969,0.5826923019469272,,,0.6440761821513905,0.6466295746800456,,,,,0.5411783556218933,0.5383232811736978,,,,,,,,,,,,,,,,,0.7709870115475075,0.7744872864032338,0.4693634728552168,0.46820894629006704,,,0.6104447959894496,0.6184767981970607
